grid_size,n_robots,n_targets,n_failures,num_experiments,experiment_id,n_targets_found,t_targets_e2,t_coverage_e2,percent_coverage,mean_found_e2,algorithm,algorithm_label,experiment,simulation_id,failure_time_mode,horizon,target_found_fraction_e2,coverage_fraction_e2,t_targets_horizon_fraction_e2,t_coverage_horizon_fraction_e2,num_simulations,t_targets_e1,t_coverage_e1,t_targets_horizon_fraction_e1,t_coverage_horizon_fraction_e1,target_found_fraction_e1,coverage_fraction_e1,mean_found_e1,delta_t_targets,pct_change_t_targets,delta_t_coverage,pct_change_t_coverage,delta_t_targets_horizon_fraction,pct_change_t_targets_horizon_fraction,delta_t_coverage_horizon_fraction,pct_change_t_coverage_horizon_fraction,delta_target_found_fraction,delta_coverage_fraction,delta_mean_found
150,15,45,3,10,7,45,888,1203,100.0,0.642966657430498,centralized,Centralized,E2,0,mixed,15000.0,1.0,1.0,0.0592,0.0802,,888,1030,0.0592,0.06866666666666667,1.0,1.0,0.5933764832793952,0,0.0,173,16.796116504854368,0.0,0.0,0.011533333333333326,16.796116504854357,0.0,0.0,0.049590174151102784
150,15,45,3,10,8,45,990,1380,100.0,0.6755555555555548,centralized,Centralized,E2,0,mixed,15000.0,1.0,1.0,0.066,0.092,,922,1183,0.06146666666666667,0.07886666666666667,1.0,1.0,0.6393350239504094,68,7.37527114967462,197,16.65257819103973,0.004533333333333334,7.375271149674621,0.01313333333333333,16.652578191039723,0.0,0.0,0.03622053160514538
150,15,45,3,10,9,45,1279,1579,100.0,0.7077334459221722,centralized,Centralized,E2,0,mixed,15000.0,1.0,1.0,0.08526666666666667,0.10526666666666666,,940,976,0.06266666666666666,0.06506666666666666,1.0,1.0,0.5812158469945338,339,36.06382978723404,603,61.7827868852459,0.02260000000000001,36.063829787234056,0.0402,61.78278688524591,0.0,0.0,0.12651759892763847
150,15,45,3,10,10,45,1350,1457,100.0,0.7315793487378802,centralized,Centralized,E2,0,mixed,15000.0,1.0,1.0,0.09,0.09713333333333334,,818,1056,0.054533333333333336,0.0704,1.0,1.0,0.6632365319865322,532,65.03667481662592,401,37.97348484848485,0.03546666666666666,65.0366748166259,0.02673333333333333,37.973484848484844,0.0,0.0,0.06834281675134801
150,15,45,3,10,1,45,1604,1666,100.0,0.7030545551553999,centralized,Centralized,E2,0,early,15000.0,1.0,1.0,0.10693333333333334,0.11106666666666666,,971,1064,0.06473333333333334,0.07093333333333333,1.0,1.0,0.6097953216374278,633,65.19052523171987,602,56.57894736842105,0.0422,65.19052523171987,0.040133333333333326,56.57894736842104,0.0,0.0,0.09325923351797216
150,15,45,3,10,2,45,950,1796,100.0,0.7800668151447662,centralized,Centralized,E2,0,early,15000.0,1.0,1.0,0.06333333333333334,0.11973333333333333,,686,1120,0.045733333333333334,0.07466666666666667,1.0,1.0,0.6826785714285718,264,38.48396501457726,676,60.357142857142854,0.017600000000000005,38.48396501457727,0.04506666666666666,60.35714285714284,0.0,0.0,0.09738824371619437
150,15,45,3,10,3,45,1473,1907,100.0,0.757571520130506,centralized,Centralized,E2,0,early,15000.0,1.0,1.0,0.0982,0.12713333333333332,,1051,1119,0.07006666666666667,0.0746,1.0,1.0,0.6339787508688277,422,40.15223596574691,788,70.42001787310099,0.02813333333333333,40.152235965746904,0.05253333333333332,70.42001787310097,0.0,0.0,0.12359276926167828
150,15,45,3,10,4,45,1693,1828,100.0,0.7567225869195303,centralized,Centralized,E2,0,early,15000.0,1.0,1.0,0.11286666666666667,0.12186666666666666,,998,1162,0.06653333333333333,0.07746666666666667,1.0,1.0,0.630770701855038,695,69.63927855711422,666,57.31497418244407,0.04633333333333334,69.63927855711424,0.044399999999999995,57.314974182444054,0.0,0.0,0.12595188506449229
150,15,45,3,10,5,45,1311,1524,100.0,0.7776027996500365,centralized,Centralized,E2,0,early,15000.0,1.0,1.0,0.0874,0.1016,,782,1000,0.05213333333333333,0.06666666666666667,1.0,1.0,0.705133333333333,529,67.64705882352942,524,52.400000000000006,0.035266666666666675,67.64705882352943,0.03493333333333333,52.39999999999999,0.0,0.0,0.07246946631670359
150,15,45,3,10,6,45,1574,1742,100.0,0.7395331037122123,centralized,Centralized,E2,0,early,15000.0,1.0,1.0,0.10493333333333334,0.11613333333333334,,994,1037,0.06626666666666667,0.06913333333333334,1.0,1.0,0.6342655094824771,580,58.35010060362173,705,67.98457087753134,0.03866666666666667,58.35010060362173,0.047,67.98457087753134,0.0,0.0,0.1052675942297352
150,15,45,3,10,7,45,1300,1458,100.0,0.6808870598993989,centralized,Centralized,E2,0,early,15000.0,1.0,1.0,0.08666666666666667,0.0972,,888,1030,0.0592,0.06866666666666667,1.0,1.0,0.5933764832793952,412,46.3963963963964,428,41.55339805825243,0.027466666666666667,46.3963963963964,0.028533333333333327,41.55339805825242,0.0,0.0,0.08751057662000372
150,15,45,3,10,8,45,1248,1499,100.0,0.6891409087539782,centralized,Centralized,E2,0,early,15000.0,1.0,1.0,0.0832,0.09993333333333333,,922,1183,0.06146666666666667,0.07886666666666667,1.0,1.0,0.6393350239504094,326,35.35791757049891,316,26.71174978867287,0.021733333333333327,35.357917570498905,0.021066666666666664,26.71174978867286,0.0,0.0,0.049805884803568734
150,15,45,3,10,9,45,1383,1683,100.0,0.7064897339407111,centralized,Centralized,E2,0,early,15000.0,1.0,1.0,0.0922,0.1122,,940,976,0.06266666666666666,0.06506666666666666,1.0,1.0,0.5812158469945338,443,47.12765957446808,707,72.43852459016394,0.029533333333333342,47.1276595744681,0.04713333333333333,72.43852459016395,0.0,0.0,0.12527388694617736
150,15,45,3,10,10,45,1402,1559,100.0,0.7361128928800478,centralized,Centralized,E2,0,early,15000.0,1.0,1.0,0.09346666666666667,0.10393333333333334,,818,1056,0.054533333333333336,0.0704,1.0,1.0,0.6632365319865322,584,71.39364303178483,503,47.63257575757576,0.038933333333333334,71.39364303178483,0.03353333333333333,47.63257575757575,0.0,0.0,0.07287636089351557
150,15,45,3,10,1,45,1018,1080,100.0,0.6117283950617263,centralized,Centralized,E2,0,middle,15000.0,1.0,1.0,0.06786666666666667,0.072,,971,1064,0.06473333333333334,0.07093333333333333,1.0,1.0,0.6097953216374278,47,4.840370751802266,16,1.5037593984962405,0.003133333333333335,4.8403707518022685,0.0010666666666666602,1.5037593984962314,0.0,0.0,0.0019330734242984926
150,15,45,3,10,2,45,686,1262,100.0,0.7183835182250399,centralized,Centralized,E2,0,middle,15000.0,1.0,1.0,0.045733333333333334,0.08413333333333334,,686,1120,0.045733333333333334,0.07466666666666667,1.0,1.0,0.6826785714285718,0,0.0,142,12.678571428571427,0.0,0.0,0.009466666666666665,12.678571428571425,0.0,0.0,0.03570494679646807
150,15,45,3,10,3,45,1051,1337,100.0,0.6936591041303053,centralized,Centralized,E2,0,middle,15000.0,1.0,1.0,0.07006666666666667,0.08913333333333333,,1051,1119,0.07006666666666667,0.0746,1.0,1.0,0.6339787508688277,0,0.0,218,19.481680071492406,0.0,0.0,0.014533333333333329,19.481680071492395,0.0,0.0,0.05968035326147758
150,15,45,3,10,4,45,1132,1267,100.0,0.6590195562571224,centralized,Centralized,E2,0,middle,15000.0,1.0,1.0,0.07546666666666667,0.08446666666666666,,998,1162,0.06653333333333333,0.07746666666666667,1.0,1.0,0.630770701855038,134,13.426853707414828,105,9.036144578313253,0.008933333333333335,13.426853707414832,0.006999999999999992,9.036144578313243,0.0,0.0,0.028248854402084356
150,15,45,3,10,5,45,782,1000,100.0,0.705133333333333,centralized,Centralized,E2,0,middle,15000.0,1.0,1.0,0.05213333333333333,0.06666666666666667,,782,1000,0.05213333333333333,0.06666666666666667,1.0,1.0,0.705133333333333,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,15,45,3,10,6,45,1002,1336,100.0,0.7135063206919459,centralized,Centralized,E2,0,middle,15000.0,1.0,1.0,0.0668,0.08906666666666667,,994,1037,0.06626666666666667,0.06913333333333334,1.0,1.0,0.6342655094824771,8,0.8048289738430584,299,28.833172613307617,0.0005333333333333301,0.8048289738430534,0.01993333333333333,28.83317261330761,0.0,0.0,0.0792408112094688
150,15,45,3,10,7,45,888,1030,100.0,0.5933764832793952,centralized,Centralized,E2,0,middle,15000.0,1.0,1.0,0.0592,0.06866666666666667,,888,1030,0.0592,0.06866666666666667,1.0,1.0,0.5933764832793952,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,15,45,3,10,8,45,922,1183,100.0,0.6393350239504094,centralized,Centralized,E2,0,middle,15000.0,1.0,1.0,0.06146666666666667,0.07886666666666667,,922,1183,0.06146666666666667,0.07886666666666667,1.0,1.0,0.6393350239504094,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,15,45,3,10,9,45,1044,1077,100.0,0.6183431342205682,centralized,Centralized,E2,0,middle,15000.0,1.0,1.0,0.0696,0.0718,,940,976,0.06266666666666666,0.06506666666666666,1.0,1.0,0.5812158469945338,104,11.063829787234042,101,10.348360655737705,0.006933333333333333,11.063829787234043,0.006733333333333341,10.348360655737718,0.0,0.0,0.03712728722603442
150,15,45,3,10,10,45,932,1174,100.0,0.6949271247397296,centralized,Centralized,E2,0,middle,15000.0,1.0,1.0,0.06213333333333333,0.07826666666666666,,818,1056,0.054533333333333336,0.0704,1.0,1.0,0.6632365319865322,114,13.93643031784841,118,11.174242424242424,0.007599999999999996,13.936430317848403,0.00786666666666666,11.174242424242415,0.0,0.0,0.03169059275319741
150,15,45,3,10,1,45,971,1064,100.0,0.6097953216374278,centralized,Centralized,E2,0,late,15000.0,1.0,1.0,0.06473333333333334,0.07093333333333333,,971,1064,0.06473333333333334,0.07093333333333333,1.0,1.0,0.6097953216374278,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,15,45,3,10,2,45,686,1120,100.0,0.6826785714285718,centralized,Centralized,E2,0,late,15000.0,1.0,1.0,0.045733333333333334,0.07466666666666667,,686,1120,0.045733333333333334,0.07466666666666667,1.0,1.0,0.6826785714285718,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,15,45,3,10,3,45,1051,1119,100.0,0.6339787508688277,centralized,Centralized,E2,0,late,15000.0,1.0,1.0,0.07006666666666667,0.0746,,1051,1119,0.07006666666666667,0.0746,1.0,1.0,0.6339787508688277,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,15,45,3,10,4,45,998,1162,100.0,0.630770701855038,centralized,Centralized,E2,0,late,15000.0,1.0,1.0,0.06653333333333333,0.07746666666666667,,998,1162,0.06653333333333333,0.07746666666666667,1.0,1.0,0.630770701855038,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,15,45,3,10,5,45,782,1000,100.0,0.705133333333333,centralized,Centralized,E2,0,late,15000.0,1.0,1.0,0.05213333333333333,0.06666666666666667,,782,1000,0.05213333333333333,0.06666666666666667,1.0,1.0,0.705133333333333,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,15,45,3,10,6,45,994,1037,100.0,0.6342655094824771,centralized,Centralized,E2,0,late,15000.0,1.0,1.0,0.06626666666666667,0.06913333333333334,,994,1037,0.06626666666666667,0.06913333333333334,1.0,1.0,0.6342655094824771,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,15,45,3,10,7,45,888,1030,100.0,0.5933764832793952,centralized,Centralized,E2,0,late,15000.0,1.0,1.0,0.0592,0.06866666666666667,,888,1030,0.0592,0.06866666666666667,1.0,1.0,0.5933764832793952,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,15,45,3,10,8,45,922,1183,100.0,0.6393350239504094,centralized,Centralized,E2,0,late,15000.0,1.0,1.0,0.06146666666666667,0.07886666666666667,,922,1183,0.06146666666666667,0.07886666666666667,1.0,1.0,0.6393350239504094,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,15,45,3,10,9,45,940,976,100.0,0.5812158469945338,centralized,Centralized,E2,0,late,15000.0,1.0,1.0,0.06266666666666666,0.06506666666666666,,940,976,0.06266666666666666,0.06506666666666666,1.0,1.0,0.5812158469945338,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,15,45,3,10,10,45,818,1056,100.0,0.6632365319865322,centralized,Centralized,E2,0,late,15000.0,1.0,1.0,0.054533333333333336,0.0704,,818,1056,0.054533333333333336,0.0704,1.0,1.0,0.6632365319865322,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,20,60,4,10,1,60,1354,2035,100.0,0.7261425061425085,centralized,Centralized,E2,0,mixed,20000.0,1.0,1.0,0.0677,0.10175,,1354,1357,0.0677,0.06785,1.0,1.0,0.589314664701551,0,0.0,678,49.963154016212236,0.0,0.0,0.0339,49.963154016212236,0.0,0.0,0.1368278414409575
200,20,60,4,10,2,60,1791,2028,100.0,0.6797008547008576,centralized,Centralized,E2,0,mixed,20000.0,1.0,1.0,0.08955,0.1014,,1297,1453,0.06485,0.07265,1.0,1.0,0.5894815324615755,494,38.08789514263685,575,39.5732966276669,0.0247,38.08789514263685,0.028749999999999998,39.573296627666885,0.0,0.0,0.09021932223928208
200,20,60,4,10,3,60,1237,1943,100.0,0.7199519643163508,centralized,Centralized,E2,0,mixed,20000.0,1.0,1.0,0.06185,0.09715,,1237,1388,0.06185,0.0694,1.0,1.0,0.6062680115273802,0,0.0,555,39.985590778097986,0.0,0.0,0.027749999999999997,39.98559077809797,0.0,0.0,0.11368395278897059
200,20,60,4,10,4,60,1787,1875,100.0,0.6732444444444553,centralized,Centralized,E2,0,mixed,20000.0,1.0,1.0,0.08935,0.09375,,1240,1451,0.062,0.07255,1.0,1.0,0.6058235699517589,547,44.11290322580645,424,29.221226740179183,0.02735,44.11290322580645,0.021199999999999997,29.22122674017918,0.0,0.0,0.0674208744926964
200,20,60,4,10,5,60,1728,1839,100.0,0.6173373210078027,centralized,Centralized,E2,0,mixed,20000.0,1.0,1.0,0.0864,0.09195,,1284,1395,0.0642,0.06975,1.0,1.0,0.5148148148148146,444,34.57943925233645,444,31.827956989247312,0.02220000000000001,34.57943925233647,0.022199999999999998,31.82795698924731,0.0,0.0,0.10252250619298808
200,20,60,4,10,6,60,1322,1980,100.0,0.7386026936026961,centralized,Centralized,E2,0,mixed,20000.0,1.0,1.0,0.0661,0.099,,1322,1362,0.0661,0.0681,1.0,1.0,0.6357317670093037,0,0.0,618,45.37444933920705,0.0,0.0,0.03090000000000001,45.37444933920707,0.0,0.0,0.10287092659339248
200,20,60,4,10,7,60,1413,1834,100.0,0.7245910577971669,centralized,Centralized,E2,0,mixed,20000.0,1.0,1.0,0.07065,0.0917,,1296,1491,0.0648,0.07455,1.0,1.0,0.6672814665772394,117,9.027777777777777,343,23.004694835680752,0.005850000000000008,9.02777777777779,0.01715,23.00469483568075,0.0,0.0,0.057309591219927514
200,20,60,4,10,8,60,1422,1676,100.0,0.6873707239459036,centralized,Centralized,E2,0,mixed,20000.0,1.0,1.0,0.0711,0.0838,,1333,1464,0.06665,0.0732,1.0,1.0,0.6485997267759536,89,6.676669167291823,212,14.48087431693989,0.004449999999999996,6.676669167291817,0.010599999999999998,14.480874316939888,0.0,0.0,0.03877099716995003
200,20,60,4,10,9,60,1732,1853,100.0,0.6982910595430903,centralized,Centralized,E2,0,mixed,20000.0,1.0,1.0,0.0866,0.09265,,1269,1460,0.06345,0.073,1.0,1.0,0.6460045662100465,463,36.485421591804574,393,26.91780821917808,0.02314999999999999,36.48542159180455,0.01965,26.917808219178085,0.0,0.0,0.052286493333043804
200,20,60,4,10,10,60,1412,1800,100.0,0.6757685185185195,centralized,Centralized,E2,0,mixed,20000.0,1.0,1.0,0.0706,0.09,,1412,1470,0.0706,0.0735,1.0,1.0,0.6157482993197312,0,0.0,330,22.448979591836736,0.0,0.0,0.0165,22.44897959183674,0.0,0.0,0.060020219198788305
200,20,60,4,10,1,60,1949,2262,100.0,0.7294503389330983,centralized,Centralized,E2,0,early,20000.0,1.0,1.0,0.09745,0.1131,,1354,1357,0.0677,0.06785,1.0,1.0,0.589314664701551,595,43.94387001477105,905,66.69123065585852,0.02975,43.94387001477105,0.04525000000000001,66.69123065585853,0.0,0.0,0.14013567423154727
200,20,60,4,10,2,60,1941,2333,100.0,0.6850407201028702,centralized,Centralized,E2,0,early,20000.0,1.0,1.0,0.09705,0.11665,,1297,1453,0.06485,0.07265,1.0,1.0,0.5894815324615755,644,49.65304548959136,880,60.564349621472815,0.03219999999999999,49.65304548959135,0.044,60.5643496214728,0.0,0.0,0.09555918764129467
200,20,60,4,10,3,60,1915,2077,100.0,0.6963489006580026,centralized,Centralized,E2,0,early,20000.0,1.0,1.0,0.09575,0.10385,,1237,1388,0.06185,0.0694,1.0,1.0,0.6062680115273802,678,54.81002425222312,689,49.63976945244957,0.0339,54.81002425222312,0.034449999999999995,49.639769452449556,0.0,0.0,0.0900808891306224
200,20,60,4,10,4,60,2084,2156,100.0,0.6871598639455816,centralized,Centralized,E2,0,early,20000.0,1.0,1.0,0.1042,0.1078,,1240,1451,0.062,0.07255,1.0,1.0,0.6058235699517589,844,68.06451612903226,705,48.587181254307374,0.0422,68.06451612903226,0.035250000000000004,48.587181254307374,0.0,0.0,0.0813362939938227
200,20,60,4,10,5,60,2072,2183,100.0,0.6415406932356094,centralized,Centralized,E2,0,early,20000.0,1.0,1.0,0.1036,0.10915,,1284,1395,0.0642,0.06975,1.0,1.0,0.5148148148148146,788,61.37071651090342,788,56.48745519713262,0.039400000000000004,61.37071651090344,0.03939999999999999,56.4874551971326,0.0,0.0,0.12672587842079475
200,20,60,4,10,6,60,1601,2286,100.0,0.7660979877515299,centralized,Centralized,E2,0,early,20000.0,1.0,1.0,0.08005,0.1143,,1322,1362,0.0661,0.0681,1.0,1.0,0.6357317670093037,279,21.104387291981848,924,67.84140969162996,0.01394999999999999,21.10438729198183,0.046200000000000005,67.84140969162998,0.0,0.0,0.13036622074222626
200,20,60,4,10,7,60,1893,2185,100.0,0.7528832951945065,centralized,Centralized,E2,0,early,20000.0,1.0,1.0,0.09465,0.10925,,1296,1491,0.0648,0.07455,1.0,1.0,0.6672814665772394,597,46.06481481481482,694,46.54594232059021,0.02985,46.06481481481482,0.034699999999999995,46.5459423205902,0.0,0.0,0.08560182861726706
200,20,60,4,10,8,60,1830,1887,100.0,0.7048136371665836,centralized,Centralized,E2,0,early,20000.0,1.0,1.0,0.0915,0.09435,,1333,1464,0.06665,0.0732,1.0,1.0,0.6485997267759536,497,37.28432108027007,423,28.893442622950822,0.024849999999999997,37.28432108027006,0.021150000000000002,28.893442622950822,0.0,0.0,0.05621391039063006
200,20,60,4,10,9,60,1983,2153,100.0,0.7131521907416081,centralized,Centralized,E2,0,early,20000.0,1.0,1.0,0.09915,0.10765,,1269,1460,0.06345,0.073,1.0,1.0,0.6460045662100465,714,56.26477541371159,693,47.465753424657535,0.035699999999999996,56.264775413711575,0.03465,47.465753424657535,0.0,0.0,0.06714762453156153
200,20,60,4,10,10,60,1577,2088,100.0,0.708900063856959,centralized,Centralized,E2,0,early,20000.0,1.0,1.0,0.07885,0.1044,,1412,1470,0.0706,0.0735,1.0,1.0,0.6157482993197312,165,11.685552407932011,618,42.04081632653061,0.008250000000000007,11.685552407932022,0.03090000000000001,42.04081632653063,0.0,0.0,0.09315176453722784
200,20,60,4,10,1,60,1488,1558,100.0,0.6408643560119855,centralized,Centralized,E2,0,middle,20000.0,1.0,1.0,0.0744,0.0779,,1354,1357,0.0677,0.06785,1.0,1.0,0.589314664701551,134,9.896602658788774,201,14.812085482682388,0.006699999999999998,9.89660265878877,0.010050000000000003,14.812085482682393,0.0,0.0,0.05154969131043452
200,20,60,4,10,2,60,1297,1600,100.0,0.6261250000000005,centralized,Centralized,E2,0,middle,20000.0,1.0,1.0,0.06485,0.08,,1297,1453,0.06485,0.07265,1.0,1.0,0.5894815324615755,0,0.0,147,10.116999311768755,0.0,0.0,0.007349999999999995,10.116999311768748,0.0,0.0,0.036643467538424956
200,20,60,4,10,3,60,1237,1427,100.0,0.6171455267460906,centralized,Centralized,E2,0,middle,20000.0,1.0,1.0,0.06185,0.07135,,1237,1388,0.06185,0.0694,1.0,1.0,0.6062680115273802,0,0.0,39,2.809798270893372,0.0,0.0,0.0019499999999999934,2.809798270893362,0.0,0.0,0.010877515218710387
200,20,60,4,10,4,60,1363,1460,100.0,0.6038242009132463,centralized,Centralized,E2,0,middle,20000.0,1.0,1.0,0.06815,0.073,,1240,1451,0.062,0.07255,1.0,1.0,0.6058235699517589,123,9.919354838709678,9,0.6202618883528601,0.006150000000000003,9.919354838709681,0.0004499999999999921,0.6202618883528491,0.0,0.0,-0.0019993690385126106
200,20,60,4,10,5,60,1347,1458,100.0,0.5351508916323735,centralized,Centralized,E2,0,middle,20000.0,1.0,1.0,0.06735,0.0729,,1284,1395,0.0642,0.06975,1.0,1.0,0.5148148148148146,63,4.906542056074766,63,4.516129032258064,0.00315,4.906542056074767,0.00315,4.516129032258064,0.0,0.0,0.02033607681755889
200,20,60,4,10,6,60,1322,1574,100.0,0.6847945785684064,centralized,Centralized,E2,0,middle,20000.0,1.0,1.0,0.0661,0.0787,,1322,1362,0.0661,0.0681,1.0,1.0,0.6357317670093037,0,0.0,212,15.565345080763581,0.0,0.0,0.010600000000000012,15.565345080763601,0.0,0.0,0.04906281155910275
200,20,60,4,10,7,60,1415,1589,100.0,0.6865533878749732,centralized,Centralized,E2,0,middle,20000.0,1.0,1.0,0.07075,0.07945,,1296,1491,0.0648,0.07455,1.0,1.0,0.6672814665772394,119,9.1820987654321,98,6.572769953051644,0.005949999999999997,9.182098765432094,0.004900000000000002,6.572769953051645,0.0,0.0,0.019271921297733807
200,20,60,4,10,8,60,1333,1464,100.0,0.6485997267759536,centralized,Centralized,E2,0,middle,20000.0,1.0,1.0,0.06665,0.0732,,1333,1464,0.06665,0.0732,1.0,1.0,0.6485997267759536,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,20,60,4,10,9,60,1274,1629,100.0,0.6798854102721527,centralized,Centralized,E2,0,middle,20000.0,1.0,1.0,0.0637,0.08145,,1269,1460,0.06345,0.073,1.0,1.0,0.6460045662100465,5,0.3940110323089046,169,11.575342465753424,0.0002500000000000002,0.39401103230890494,0.00845,11.575342465753424,0.0,0.0,0.03388084406210612
200,20,60,4,10,10,60,1412,1525,100.0,0.6296065573770524,centralized,Centralized,E2,0,middle,20000.0,1.0,1.0,0.0706,0.07625,,1412,1470,0.0706,0.0735,1.0,1.0,0.6157482993197312,0,0.0,55,3.741496598639456,0.0,0.0,0.0027500000000000024,3.741496598639459,0.0,0.0,0.013858258057321216
200,20,60,4,10,1,60,1354,1357,100.0,0.589314664701551,centralized,Centralized,E2,0,late,20000.0,1.0,1.0,0.0677,0.06785,,1354,1357,0.0677,0.06785,1.0,1.0,0.589314664701551,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,20,60,4,10,2,60,1297,1453,100.0,0.5894815324615755,centralized,Centralized,E2,0,late,20000.0,1.0,1.0,0.06485,0.07265,,1297,1453,0.06485,0.07265,1.0,1.0,0.5894815324615755,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,20,60,4,10,3,60,1237,1388,100.0,0.6062680115273802,centralized,Centralized,E2,0,late,20000.0,1.0,1.0,0.06185,0.0694,,1237,1388,0.06185,0.0694,1.0,1.0,0.6062680115273802,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,20,60,4,10,4,60,1240,1451,100.0,0.6058235699517589,centralized,Centralized,E2,0,late,20000.0,1.0,1.0,0.062,0.07255,,1240,1451,0.062,0.07255,1.0,1.0,0.6058235699517589,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,20,60,4,10,5,60,1284,1395,100.0,0.5148148148148146,centralized,Centralized,E2,0,late,20000.0,1.0,1.0,0.0642,0.06975,,1284,1395,0.0642,0.06975,1.0,1.0,0.5148148148148146,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,20,60,4,10,6,60,1322,1362,100.0,0.6357317670093037,centralized,Centralized,E2,0,late,20000.0,1.0,1.0,0.0661,0.0681,,1322,1362,0.0661,0.0681,1.0,1.0,0.6357317670093037,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,20,60,4,10,7,60,1296,1491,100.0,0.6672814665772394,centralized,Centralized,E2,0,late,20000.0,1.0,1.0,0.0648,0.07455,,1296,1491,0.0648,0.07455,1.0,1.0,0.6672814665772394,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,20,60,4,10,8,60,1333,1464,100.0,0.6485997267759536,centralized,Centralized,E2,0,late,20000.0,1.0,1.0,0.06665,0.0732,,1333,1464,0.06665,0.0732,1.0,1.0,0.6485997267759536,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,20,60,4,10,9,60,1269,1460,100.0,0.6460045662100465,centralized,Centralized,E2,0,late,20000.0,1.0,1.0,0.06345,0.073,,1269,1460,0.06345,0.073,1.0,1.0,0.6460045662100465,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,20,60,4,10,10,60,1412,1470,100.0,0.6157482993197312,centralized,Centralized,E2,0,late,20000.0,1.0,1.0,0.0706,0.0735,,1412,1470,0.0706,0.0735,1.0,1.0,0.6157482993197312,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,25,75,5,10,1,75,1586,1869,100.0,0.6575066880684869,centralized,Centralized,E2,0,mixed,25000.0,1.0,1.0,0.06344,0.07476,,1586,1869,0.06344,0.07476,1.0,1.0,0.6618441234171552,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0043374353486682615
250,25,75,5,10,2,75,1567,2044,100.0,0.6721591650358747,centralized,Centralized,E2,0,mixed,25000.0,1.0,1.0,0.06268,0.08176,,1567,1888,0.06268,0.07552,1.0,1.0,0.6450706214689237,0,0.0,156,8.26271186440678,0.0,0.0,0.0062399999999999956,8.262711864406773,0.0,0.0,0.027088543566951007
