grid_size,n_robots,n_targets,n_failures,num_experiments,experiment_id,n_targets_found,t_targets,t_coverage,percent_coverage,mean_found,algorithm,algorithm_label,experiment,simulation_id,failure_time_mode,horizon,target_found_fraction,coverage_fraction,t_targets_horizon_fraction,t_coverage_horizon_fraction,num_simulations
150,15,45,3,10,1,45,1522,1584,100.0,0.699116161616156,centralized,Centralized,E2,0,mixed,15000.0,1.0,1.0,0.10146666666666666,0.1056,
150,15,45,3,10,2,45,1025,1690,100.0,0.7822090729783006,centralized,Centralized,E2,0,mixed,15000.0,1.0,1.0,0.06833333333333333,0.11266666666666666,
150,15,45,3,10,3,45,1373,1807,100.0,0.7563426182131154,centralized,Centralized,E2,0,mixed,15000.0,1.0,1.0,0.09153333333333333,0.12046666666666667,
150,15,45,3,10,4,45,1648,1783,100.0,0.7511435159219838,centralized,Centralized,E2,0,mixed,15000.0,1.0,1.0,0.10986666666666667,0.11886666666666666,
150,15,45,3,10,5,45,1219,1432,100.0,0.7852576039726831,centralized,Centralized,E2,0,mixed,15000.0,1.0,1.0,0.08126666666666667,0.09546666666666667,
150,15,45,3,10,6,45,1420,1759,100.0,0.7625923820352428,centralized,Centralized,E2,0,mixed,15000.0,1.0,1.0,0.09466666666666666,0.11726666666666667,
150,15,45,3,10,7,45,888,1203,100.0,0.642966657430498,centralized,Centralized,E2,0,mixed,15000.0,1.0,1.0,0.0592,0.0802,
150,15,45,3,10,8,45,990,1380,100.0,0.6755555555555548,centralized,Centralized,E2,0,mixed,15000.0,1.0,1.0,0.066,0.092,
150,15,45,3,10,9,45,1279,1579,100.0,0.7077334459221722,centralized,Centralized,E2,0,mixed,15000.0,1.0,1.0,0.08526666666666667,0.10526666666666666,
150,15,45,3,10,10,45,1350,1457,100.0,0.7315793487378802,centralized,Centralized,E2,0,mixed,15000.0,1.0,1.0,0.09,0.09713333333333334,
150,15,45,3,10,1,45,1604,1666,100.0,0.7030545551553999,centralized,Centralized,E2,0,early,15000.0,1.0,1.0,0.10693333333333334,0.11106666666666666,
150,15,45,3,10,2,45,950,1796,100.0,0.7800668151447662,centralized,Centralized,E2,0,early,15000.0,1.0,1.0,0.06333333333333334,0.11973333333333333,
150,15,45,3,10,3,45,1473,1907,100.0,0.757571520130506,centralized,Centralized,E2,0,early,15000.0,1.0,1.0,0.0982,0.12713333333333332,
150,15,45,3,10,4,45,1693,1828,100.0,0.7567225869195303,centralized,Centralized,E2,0,early,15000.0,1.0,1.0,0.11286666666666667,0.12186666666666666,
150,15,45,3,10,5,45,1311,1524,100.0,0.7776027996500365,centralized,Centralized,E2,0,early,15000.0,1.0,1.0,0.0874,0.1016,
150,15,45,3,10,6,45,1574,1742,100.0,0.7395331037122123,centralized,Centralized,E2,0,early,15000.0,1.0,1.0,0.10493333333333334,0.11613333333333334,
150,15,45,3,10,7,45,1300,1458,100.0,0.6808870598993989,centralized,Centralized,E2,0,early,15000.0,1.0,1.0,0.08666666666666667,0.0972,
150,15,45,3,10,8,45,1248,1499,100.0,0.6891409087539782,centralized,Centralized,E2,0,early,15000.0,1.0,1.0,0.0832,0.09993333333333333,
150,15,45,3,10,9,45,1383,1683,100.0,0.7064897339407111,centralized,Centralized,E2,0,early,15000.0,1.0,1.0,0.0922,0.1122,
150,15,45,3,10,10,45,1402,1559,100.0,0.7361128928800478,centralized,Centralized,E2,0,early,15000.0,1.0,1.0,0.09346666666666667,0.10393333333333334,
150,15,45,3,10,1,45,1018,1080,100.0,0.6117283950617263,centralized,Centralized,E2,0,middle,15000.0,1.0,1.0,0.06786666666666667,0.072,
150,15,45,3,10,2,45,686,1262,100.0,0.7183835182250399,centralized,Centralized,E2,0,middle,15000.0,1.0,1.0,0.045733333333333334,0.08413333333333334,
150,15,45,3,10,3,45,1051,1337,100.0,0.6936591041303053,centralized,Centralized,E2,0,middle,15000.0,1.0,1.0,0.07006666666666667,0.08913333333333333,
150,15,45,3,10,4,45,1132,1267,100.0,0.6590195562571224,centralized,Centralized,E2,0,middle,15000.0,1.0,1.0,0.07546666666666667,0.08446666666666666,
150,15,45,3,10,5,45,782,1000,100.0,0.705133333333333,centralized,Centralized,E2,0,middle,15000.0,1.0,1.0,0.05213333333333333,0.06666666666666667,
150,15,45,3,10,6,45,1002,1336,100.0,0.7135063206919459,centralized,Centralized,E2,0,middle,15000.0,1.0,1.0,0.0668,0.08906666666666667,
150,15,45,3,10,7,45,888,1030,100.0,0.5933764832793952,centralized,Centralized,E2,0,middle,15000.0,1.0,1.0,0.0592,0.06866666666666667,
150,15,45,3,10,8,45,922,1183,100.0,0.6393350239504094,centralized,Centralized,E2,0,middle,15000.0,1.0,1.0,0.06146666666666667,0.07886666666666667,
150,15,45,3,10,9,45,1044,1077,100.0,0.6183431342205682,centralized,Centralized,E2,0,middle,15000.0,1.0,1.0,0.0696,0.0718,
150,15,45,3,10,10,45,932,1174,100.0,0.6949271247397296,centralized,Centralized,E2,0,middle,15000.0,1.0,1.0,0.06213333333333333,0.07826666666666666,
150,15,45,3,10,1,45,971,1064,100.0,0.6097953216374278,centralized,Centralized,E2,0,late,15000.0,1.0,1.0,0.06473333333333334,0.07093333333333333,
150,15,45,3,10,2,45,686,1120,100.0,0.6826785714285718,centralized,Centralized,E2,0,late,15000.0,1.0,1.0,0.045733333333333334,0.07466666666666667,
150,15,45,3,10,3,45,1051,1119,100.0,0.6339787508688277,centralized,Centralized,E2,0,late,15000.0,1.0,1.0,0.07006666666666667,0.0746,
150,15,45,3,10,4,45,998,1162,100.0,0.630770701855038,centralized,Centralized,E2,0,late,15000.0,1.0,1.0,0.06653333333333333,0.07746666666666667,
150,15,45,3,10,5,45,782,1000,100.0,0.705133333333333,centralized,Centralized,E2,0,late,15000.0,1.0,1.0,0.05213333333333333,0.06666666666666667,
150,15,45,3,10,6,45,994,1037,100.0,0.6342655094824771,centralized,Centralized,E2,0,late,15000.0,1.0,1.0,0.06626666666666667,0.06913333333333334,
150,15,45,3,10,7,45,888,1030,100.0,0.5933764832793952,centralized,Centralized,E2,0,late,15000.0,1.0,1.0,0.0592,0.06866666666666667,
150,15,45,3,10,8,45,922,1183,100.0,0.6393350239504094,centralized,Centralized,E2,0,late,15000.0,1.0,1.0,0.06146666666666667,0.07886666666666667,
150,15,45,3,10,9,45,940,976,100.0,0.5812158469945338,centralized,Centralized,E2,0,late,15000.0,1.0,1.0,0.06266666666666666,0.06506666666666666,
150,15,45,3,10,10,45,818,1056,100.0,0.6632365319865322,centralized,Centralized,E2,0,late,15000.0,1.0,1.0,0.054533333333333336,0.0704,
200,20,60,4,10,1,60,1354,2035,100.0,0.7261425061425085,centralized,Centralized,E2,0,mixed,20000.0,1.0,1.0,0.0677,0.10175,
200,20,60,4,10,2,60,1791,2028,100.0,0.6797008547008576,centralized,Centralized,E2,0,mixed,20000.0,1.0,1.0,0.08955,0.1014,
200,20,60,4,10,3,60,1237,1943,100.0,0.7199519643163508,centralized,Centralized,E2,0,mixed,20000.0,1.0,1.0,0.06185,0.09715,
200,20,60,4,10,4,60,1787,1875,100.0,0.6732444444444553,centralized,Centralized,E2,0,mixed,20000.0,1.0,1.0,0.08935,0.09375,
200,20,60,4,10,5,60,1728,1839,100.0,0.6173373210078027,centralized,Centralized,E2,0,mixed,20000.0,1.0,1.0,0.0864,0.09195,
200,20,60,4,10,6,60,1322,1980,100.0,0.7386026936026961,centralized,Centralized,E2,0,mixed,20000.0,1.0,1.0,0.0661,0.099,
200,20,60,4,10,7,60,1413,1834,100.0,0.7245910577971669,centralized,Centralized,E2,0,mixed,20000.0,1.0,1.0,0.07065,0.0917,
200,20,60,4,10,8,60,1422,1676,100.0,0.6873707239459036,centralized,Centralized,E2,0,mixed,20000.0,1.0,1.0,0.0711,0.0838,
200,20,60,4,10,9,60,1732,1853,100.0,0.6982910595430903,centralized,Centralized,E2,0,mixed,20000.0,1.0,1.0,0.0866,0.09265,
200,20,60,4,10,10,60,1412,1800,100.0,0.6757685185185195,centralized,Centralized,E2,0,mixed,20000.0,1.0,1.0,0.0706,0.09,
200,20,60,4,10,1,60,1949,2262,100.0,0.7294503389330983,centralized,Centralized,E2,0,early,20000.0,1.0,1.0,0.09745,0.1131,
200,20,60,4,10,2,60,1941,2333,100.0,0.6850407201028702,centralized,Centralized,E2,0,early,20000.0,1.0,1.0,0.09705,0.11665,
200,20,60,4,10,3,60,1915,2077,100.0,0.6963489006580026,centralized,Centralized,E2,0,early,20000.0,1.0,1.0,0.09575,0.10385,
200,20,60,4,10,4,60,2084,2156,100.0,0.6871598639455816,centralized,Centralized,E2,0,early,20000.0,1.0,1.0,0.1042,0.1078,
200,20,60,4,10,5,60,2072,2183,100.0,0.6415406932356094,centralized,Centralized,E2,0,early,20000.0,1.0,1.0,0.1036,0.10915,
200,20,60,4,10,6,60,1601,2286,100.0,0.7660979877515299,centralized,Centralized,E2,0,early,20000.0,1.0,1.0,0.08005,0.1143,
200,20,60,4,10,7,60,1893,2185,100.0,0.7528832951945065,centralized,Centralized,E2,0,early,20000.0,1.0,1.0,0.09465,0.10925,
200,20,60,4,10,8,60,1830,1887,100.0,0.7048136371665836,centralized,Centralized,E2,0,early,20000.0,1.0,1.0,0.0915,0.09435,
200,20,60,4,10,9,60,1983,2153,100.0,0.7131521907416081,centralized,Centralized,E2,0,early,20000.0,1.0,1.0,0.09915,0.10765,
200,20,60,4,10,10,60,1577,2088,100.0,0.708900063856959,centralized,Centralized,E2,0,early,20000.0,1.0,1.0,0.07885,0.1044,
200,20,60,4,10,1,60,1488,1558,100.0,0.6408643560119855,centralized,Centralized,E2,0,middle,20000.0,1.0,1.0,0.0744,0.0779,
200,20,60,4,10,2,60,1297,1600,100.0,0.6261250000000005,centralized,Centralized,E2,0,middle,20000.0,1.0,1.0,0.06485,0.08,
200,20,60,4,10,3,60,1237,1427,100.0,0.6171455267460906,centralized,Centralized,E2,0,middle,20000.0,1.0,1.0,0.06185,0.07135,
200,20,60,4,10,4,60,1363,1460,100.0,0.6038242009132463,centralized,Centralized,E2,0,middle,20000.0,1.0,1.0,0.06815,0.073,
200,20,60,4,10,5,60,1347,1458,100.0,0.5351508916323735,centralized,Centralized,E2,0,middle,20000.0,1.0,1.0,0.06735,0.0729,
200,20,60,4,10,6,60,1322,1574,100.0,0.6847945785684064,centralized,Centralized,E2,0,middle,20000.0,1.0,1.0,0.0661,0.0787,
200,20,60,4,10,7,60,1415,1589,100.0,0.6865533878749732,centralized,Centralized,E2,0,middle,20000.0,1.0,1.0,0.07075,0.07945,
200,20,60,4,10,8,60,1333,1464,100.0,0.6485997267759536,centralized,Centralized,E2,0,middle,20000.0,1.0,1.0,0.06665,0.0732,
200,20,60,4,10,9,60,1274,1629,100.0,0.6798854102721527,centralized,Centralized,E2,0,middle,20000.0,1.0,1.0,0.0637,0.08145,
200,20,60,4,10,10,60,1412,1525,100.0,0.6296065573770524,centralized,Centralized,E2,0,middle,20000.0,1.0,1.0,0.0706,0.07625,
200,20,60,4,10,1,60,1354,1357,100.0,0.589314664701551,centralized,Centralized,E2,0,late,20000.0,1.0,1.0,0.0677,0.06785,
200,20,60,4,10,2,60,1297,1453,100.0,0.5894815324615755,centralized,Centralized,E2,0,late,20000.0,1.0,1.0,0.06485,0.07265,
200,20,60,4,10,3,60,1237,1388,100.0,0.6062680115273802,centralized,Centralized,E2,0,late,20000.0,1.0,1.0,0.06185,0.0694,
200,20,60,4,10,4,60,1240,1451,100.0,0.6058235699517589,centralized,Centralized,E2,0,late,20000.0,1.0,1.0,0.062,0.07255,
200,20,60,4,10,5,60,1284,1395,100.0,0.5148148148148146,centralized,Centralized,E2,0,late,20000.0,1.0,1.0,0.0642,0.06975,
200,20,60,4,10,6,60,1322,1362,100.0,0.6357317670093037,centralized,Centralized,E2,0,late,20000.0,1.0,1.0,0.0661,0.0681,
200,20,60,4,10,7,60,1296,1491,100.0,0.6672814665772394,centralized,Centralized,E2,0,late,20000.0,1.0,1.0,0.0648,0.07455,
200,20,60,4,10,8,60,1333,1464,100.0,0.6485997267759536,centralized,Centralized,E2,0,late,20000.0,1.0,1.0,0.06665,0.0732,
200,20,60,4,10,9,60,1269,1460,100.0,0.6460045662100465,centralized,Centralized,E2,0,late,20000.0,1.0,1.0,0.06345,0.073,
200,20,60,4,10,10,60,1412,1470,100.0,0.6157482993197312,centralized,Centralized,E2,0,late,20000.0,1.0,1.0,0.0706,0.0735,
250,25,75,5,10,1,75,1586,1869,100.0,0.6575066880684869,centralized,Centralized,E2,0,mixed,25000.0,1.0,1.0,0.06344,0.07476,
250,25,75,5,10,2,75,1567,2044,100.0,0.6721591650358747,centralized,Centralized,E2,0,mixed,25000.0,1.0,1.0,0.06268,0.08176,
250,25,75,5,10,3,75,1963,2277,100.0,0.7089328063241105,centralized,Centralized,E2,0,mixed,25000.0,1.0,1.0,0.07852,0.09108,
250,25,75,5,10,4,75,1939,2509,100.0,0.7175873521987507,centralized,Centralized,E2,0,mixed,25000.0,1.0,1.0,0.07756,0.10036,
250,25,75,5,10,5,75,1976,2333,100.0,0.646652378911275,centralized,Centralized,E2,0,mixed,25000.0,1.0,1.0,0.07904,0.09332,
250,25,75,5,10,6,75,1649,2130,100.0,0.6021345852895185,centralized,Centralized,E2,0,mixed,25000.0,1.0,1.0,0.06596,0.0852,
250,25,75,5,10,7,75,1990,2435,100.0,0.7106420260095854,centralized,Centralized,E2,0,mixed,25000.0,1.0,1.0,0.0796,0.0974,
250,25,75,5,10,8,75,1976,2246,100.0,0.6918907687741213,centralized,Centralized,E2,0,mixed,25000.0,1.0,1.0,0.07904,0.08984,
250,25,75,5,10,9,75,1740,2142,100.0,0.6539931528166831,centralized,Centralized,E2,0,mixed,25000.0,1.0,1.0,0.0696,0.08568,
250,25,75,5,10,10,75,2424,2818,100.0,0.7658339247693434,centralized,Centralized,E2,0,mixed,25000.0,1.0,1.0,0.09696,0.11272,
250,25,75,5,10,1,75,1653,2618,100.0,0.7465800865800889,centralized,Centralized,E2,0,early,25000.0,1.0,1.0,0.06612,0.10472,
250,25,75,5,10,2,75,2125,2402,100.0,0.6975964474049452,centralized,Centralized,E2,0,early,25000.0,1.0,1.0,0.085,0.09608,
250,25,75,5,10,3,75,2125,2606,100.0,0.7201995395241824,centralized,Centralized,E2,0,early,25000.0,1.0,1.0,0.085,0.10424,
250,25,75,5,10,4,75,2100,2653,100.0,0.6933132303053164,centralized,Centralized,E2,0,early,25000.0,1.0,1.0,0.084,0.10612,
250,25,75,5,10,5,75,2180,2658,100.0,0.662929520943069,centralized,Centralized,E2,0,early,25000.0,1.0,1.0,0.0872,0.10632,
250,25,75,5,10,6,75,2159,2552,100.0,0.6448641588296752,centralized,Centralized,E2,0,early,25000.0,1.0,1.0,0.08636,0.10208,
250,25,75,5,10,7,75,2505,2746,100.0,0.6959553289633544,centralized,Centralized,E2,0,early,25000.0,1.0,1.0,0.1002,0.10984,
250,25,75,5,10,8,75,2307,2590,100.0,0.70277477477478,centralized,Centralized,E2,0,early,25000.0,1.0,1.0,0.09228,0.1036,
250,25,75,5,10,9,75,2256,2402,100.0,0.6582903136275365,centralized,Centralized,E2,0,early,25000.0,1.0,1.0,0.09024,0.09608,
250,25,75,5,10,10,75,2650,3044,100.0,0.7652737625930881,centralized,Centralized,E2,0,early,25000.0,1.0,1.0,0.106,0.12176,
250,25,75,5,10,1,75,1586,1869,100.0,0.6618441234171552,centralized,Centralized,E2,0,middle,25000.0,1.0,1.0,0.06344,0.07476,
250,25,75,5,10,2,75,1567,1888,100.0,0.6450706214689237,centralized,Centralized,E2,0,middle,25000.0,1.0,1.0,0.06268,0.07552,
250,25,75,5,10,3,75,1572,1966,100.0,0.6736181756527715,centralized,Centralized,E2,0,middle,25000.0,1.0,1.0,0.06288,0.07864,
250,25,75,5,10,4,75,1477,1811,100.0,0.62065157371618,centralized,Centralized,E2,0,middle,25000.0,1.0,1.0,0.05908,0.07244,
250,25,75,5,10,5,75,1786,2027,100.0,0.6033086663377775,centralized,Centralized,E2,0,middle,25000.0,1.0,1.0,0.07144,0.08108,
250,25,75,5,10,6,75,1649,2027,100.0,0.5819174477881965,centralized,Centralized,E2,0,middle,25000.0,1.0,1.0,0.06596,0.08108,
250,25,75,5,10,7,75,1606,2161,100.0,0.6794138516119074,centralized,Centralized,E2,0,middle,25000.0,1.0,1.0,0.06424,0.08644,
250,25,75,5,10,8,75,1589,2163,100.0,0.6947511172753924,centralized,Centralized,E2,0,middle,25000.0,1.0,1.0,0.06356,0.08652,
250,25,75,5,10,9,75,1740,1968,100.0,0.634485094850951,centralized,Centralized,E2,0,middle,25000.0,1.0,1.0,0.0696,0.07872,
250,25,75,5,10,10,75,1700,2094,100.0,0.701197070996503,centralized,Centralized,E2,0,middle,25000.0,1.0,1.0,0.068,0.08376,
250,25,75,5,10,1,75,1586,1869,100.0,0.6618441234171552,centralized,Centralized,E2,0,late,25000.0,1.0,1.0,0.06344,0.07476,
250,25,75,5,10,2,75,1567,1888,100.0,0.6450706214689237,centralized,Centralized,E2,0,late,25000.0,1.0,1.0,0.06268,0.07552,
250,25,75,5,10,3,75,1572,1807,100.0,0.6448994650433585,centralized,Centralized,E2,0,late,25000.0,1.0,1.0,0.06288,0.07228,
250,25,75,5,10,4,75,1477,1811,100.0,0.62065157371618,centralized,Centralized,E2,0,late,25000.0,1.0,1.0,0.05908,0.07244,
250,25,75,5,10,5,75,1786,1958,100.0,0.589329247531499,centralized,Centralized,E2,0,late,25000.0,1.0,1.0,0.07144,0.07832,
250,25,75,5,10,6,75,1649,1809,100.0,0.531534918002584,centralized,Centralized,E2,0,late,25000.0,1.0,1.0,0.06596,0.07236,
250,25,75,5,10,7,75,1606,2027,100.0,0.6596743956586103,centralized,Centralized,E2,0,late,25000.0,1.0,1.0,0.06424,0.08108,
250,25,75,5,10,8,75,1589,1906,100.0,0.6535921650926935,centralized,Centralized,E2,0,late,25000.0,1.0,1.0,0.06356,0.07624,
250,25,75,5,10,9,75,1740,1825,100.0,0.6058447488584502,centralized,Centralized,E2,0,late,25000.0,1.0,1.0,0.0696,0.073,
250,25,75,5,10,10,75,1633,1898,100.0,0.6717175974710264,centralized,Centralized,E2,0,late,25000.0,1.0,1.0,0.06532,0.07592,
300,30,90,6,10,1,90,2033,2083,100.0,0.5648477089667701,centralized,Centralized,E2,0,mixed,30000.0,1.0,1.0,0.06776666666666667,0.06943333333333333,
300,30,90,6,10,2,90,2225,2287,100.0,0.6185638633824093,centralized,Centralized,E2,0,mixed,30000.0,1.0,1.0,0.07416666666666667,0.07623333333333333,
300,30,90,6,10,3,90,2212,2337,100.0,0.6260542956306798,centralized,Centralized,E2,0,mixed,30000.0,1.0,1.0,0.07373333333333333,0.0779,
300,30,90,6,10,4,90,1867,2375,100.0,0.6739228070175415,centralized,Centralized,E2,0,mixed,30000.0,1.0,1.0,0.062233333333333335,0.07916666666666666,
300,30,90,6,10,5,90,1841,2227,100.0,0.5863892630843679,centralized,Centralized,E2,0,mixed,30000.0,1.0,1.0,0.06136666666666667,0.07423333333333333,
300,30,90,6,10,6,90,2062,2121,100.0,0.5848761066582807,centralized,Centralized,E2,0,mixed,30000.0,1.0,1.0,0.06873333333333333,0.0707,
300,30,90,6,10,7,90,1969,2133,100.0,0.6225243527634481,centralized,Centralized,E2,0,mixed,30000.0,1.0,1.0,0.06563333333333334,0.0711,
300,30,90,6,10,8,90,2185,2287,100.0,0.5870281300101988,centralized,Centralized,E2,0,mixed,30000.0,1.0,1.0,0.07283333333333333,0.07623333333333333,
300,30,90,6,10,9,90,1921,2162,100.0,0.6643437146674879,centralized,Centralized,E2,0,mixed,30000.0,1.0,1.0,0.06403333333333333,0.07206666666666667,
300,30,90,6,10,10,90,1859,2045,100.0,0.5640369464819344,centralized,Centralized,E2,0,mixed,30000.0,1.0,1.0,0.06196666666666667,0.06816666666666667,
300,30,90,6,10,1,90,2559,2921,100.0,0.6707786526684222,centralized,Centralized,E2,0,early,30000.0,1.0,1.0,0.0853,0.09736666666666667,
300,30,90,6,10,2,90,2665,2948,100.0,0.687151364390168,centralized,Centralized,E2,0,early,30000.0,1.0,1.0,0.08883333333333333,0.09826666666666667,
300,30,90,6,10,3,90,2982,3046,100.0,0.6892062449843415,centralized,Centralized,E2,0,early,30000.0,1.0,1.0,0.0994,0.10153333333333334,
300,30,90,6,10,4,90,2375,2879,100.0,0.7171162826598801,centralized,Centralized,E2,0,early,30000.0,1.0,1.0,0.07916666666666666,0.09596666666666667,
300,30,90,6,10,5,90,2647,3070,100.0,0.6725190010857751,centralized,Centralized,E2,0,early,30000.0,1.0,1.0,0.08823333333333333,0.10233333333333333,
300,30,90,6,10,6,90,2369,2678,100.0,0.6591984067712194,centralized,Centralized,E2,0,early,30000.0,1.0,1.0,0.07896666666666667,0.08926666666666666,
300,30,90,6,10,7,90,2911,3077,100.0,0.7149929585093645,centralized,Centralized,E2,0,early,30000.0,1.0,1.0,0.09703333333333333,0.10256666666666667,
300,30,90,6,10,8,90,2419,2790,100.0,0.6311230585424169,centralized,Centralized,E2,0,early,30000.0,1.0,1.0,0.08063333333333333,0.093,
300,30,90,6,10,9,90,2440,2896,100.0,0.726454112952727,centralized,Centralized,E2,0,early,30000.0,1.0,1.0,0.08133333333333333,0.09653333333333333,
300,30,90,6,10,10,90,2803,2875,100.0,0.6507091787439736,centralized,Centralized,E2,0,early,30000.0,1.0,1.0,0.09343333333333333,0.09583333333333334,
300,30,90,6,10,1,90,2033,2137,100.0,0.5758436021421536,centralized,Centralized,E2,0,middle,30000.0,1.0,1.0,0.06776666666666667,0.07123333333333333,
300,30,90,6,10,2,90,2225,2287,100.0,0.6185638633824093,centralized,Centralized,E2,0,middle,30000.0,1.0,1.0,0.07416666666666667,0.07623333333333333,
300,30,90,6,10,3,90,2212,2419,100.0,0.6377933948831025,centralized,Centralized,E2,0,middle,30000.0,1.0,1.0,0.07373333333333333,0.08063333333333333,
300,30,90,6,10,4,90,1867,2345,100.0,0.6697512437810921,centralized,Centralized,E2,0,middle,30000.0,1.0,1.0,0.062233333333333335,0.07816666666666666,
300,30,90,6,10,5,90,1841,2201,100.0,0.5815033570599215,centralized,Centralized,E2,0,middle,30000.0,1.0,1.0,0.06136666666666667,0.07336666666666666,
300,30,90,6,10,6,90,2062,2121,100.0,0.5848761066582807,centralized,Centralized,E2,0,middle,30000.0,1.0,1.0,0.06873333333333333,0.0707,
300,30,90,6,10,7,90,1969,2422,100.0,0.6675658317276775,centralized,Centralized,E2,0,middle,30000.0,1.0,1.0,0.06563333333333334,0.08073333333333334,
300,30,90,6,10,8,90,2185,2287,100.0,0.5870281300101988,centralized,Centralized,E2,0,middle,30000.0,1.0,1.0,0.07283333333333333,0.07623333333333333,
300,30,90,6,10,9,90,1921,2162,100.0,0.6643437146674879,centralized,Centralized,E2,0,middle,30000.0,1.0,1.0,0.06403333333333333,0.07206666666666667,
300,30,90,6,10,10,90,1859,2045,100.0,0.5640369464819344,centralized,Centralized,E2,0,middle,30000.0,1.0,1.0,0.06196666666666667,0.06816666666666667,
300,30,90,6,10,1,90,2033,2083,100.0,0.5648477089667701,centralized,Centralized,E2,0,late,30000.0,1.0,1.0,0.06776666666666667,0.06943333333333333,
300,30,90,6,10,2,90,2225,2287,100.0,0.6185638633824093,centralized,Centralized,E2,0,late,30000.0,1.0,1.0,0.07416666666666667,0.07623333333333333,
300,30,90,6,10,3,90,2212,2337,100.0,0.6264726857794846,centralized,Centralized,E2,0,late,30000.0,1.0,1.0,0.07373333333333333,0.0779,
300,30,90,6,10,4,90,1867,2247,100.0,0.6553478712357191,centralized,Centralized,E2,0,late,30000.0,1.0,1.0,0.062233333333333335,0.0749,
300,30,90,6,10,5,90,1841,2136,100.0,0.5687682064086551,centralized,Centralized,E2,0,late,30000.0,1.0,1.0,0.06136666666666667,0.0712,
300,30,90,6,10,6,90,2062,2121,100.0,0.5848761066582807,centralized,Centralized,E2,0,late,30000.0,1.0,1.0,0.06873333333333333,0.0707,
300,30,90,6,10,7,90,1969,2133,100.0,0.6225243527634481,centralized,Centralized,E2,0,late,30000.0,1.0,1.0,0.06563333333333334,0.0711,
300,30,90,6,10,8,90,2185,2287,100.0,0.5870281300101988,centralized,Centralized,E2,0,late,30000.0,1.0,1.0,0.07283333333333333,0.07623333333333333,
300,30,90,6,10,9,90,1921,2162,100.0,0.6643437146674879,centralized,Centralized,E2,0,late,30000.0,1.0,1.0,0.06403333333333333,0.07206666666666667,
300,30,90,6,10,10,90,1859,2045,100.0,0.5640369464819344,centralized,Centralized,E2,0,late,30000.0,1.0,1.0,0.06196666666666667,0.06816666666666667,
350,35,105,7,10,1,105,2636,3319,100.0,0.6703510810771893,centralized,Centralized,E2,0,mixed,35000.0,1.0,1.0,0.07531428571428571,0.09482857142857143,
350,35,105,7,10,2,105,2169,3780,100.0,0.7586797682035775,centralized,Centralized,E2,0,mixed,35000.0,1.0,1.0,0.06197142857142857,0.108,
350,35,105,7,10,3,105,2456,3038,100.0,0.6718423775039937,centralized,Centralized,E2,0,mixed,35000.0,1.0,1.0,0.07017142857142857,0.0868,
350,35,105,7,10,4,105,2801,2883,100.0,0.6003369505970866,centralized,Centralized,E2,0,mixed,35000.0,1.0,1.0,0.08002857142857144,0.08237142857142857,
350,35,105,7,10,5,105,2492,3115,100.0,0.6847236872276982,centralized,Centralized,E2,0,mixed,35000.0,1.0,1.0,0.0712,0.089,
